459,reading_tables_2,5.769230769
806,scientific_notation,5.7
269,division_2.9,3.9
633,number_line_2,2.5
182,adding_subtracting_mixed_numbers_1,5.0
128,division_1.5,3.0
464,division_2,5.0
706,divisibility_tests,5.6
82,judging_axis_of_symmetry,4.375
266,addition_1,2.125
477,multiplying_radicals,7.875
210,dividing_decimals,7.25
820,congruent_triangles_2,6.0
353,similar_triangles_2,6.375
264,similar_triangles_1,5.5
794,points_lines_and_planes,7.5
633,number_line_2,4.666666667
811,midpoint_of_a_segment,6.916666667
384,area_of_a_circle,7.583333333
437,recognizing_rays_lines_and_line_segments,2.916666667
317,finding_axis_of_symmetry,5.375
822,axis_of_symmetry,5.5
521,parabola_intuition_3,7.625
264,similar_triangles_1,6.5
96,exponents_2,5.846153846
295,exponents_1,3.076923077
539,simplifying_radicals,4.538461538
808,square_roots,3.230769231
786,writing_fractions_1,1.615384615
712,factoring_polynomials_1,4.461538462
175,factoring_polynomials_2,4.846153846
679,multiplying_expressions_1,5.181818182
198,factoring_difference_of_squares_2,6.363636364
712,factoring_polynomials_1,6.454545455
699,multiplying_expressions_0.5,5.636363636
89,multiplying_polynomials,6.181818182
563,factoring_difference_of_squares_1,3.642857143
198,factoring_difference_of_squares_2,3.857142857
699,multiplying_expressions_0.5,3.428571429
812,areas_of_circles_and_sectors,4.125
479,shaded_areas,4.25
50,angles_2,3.5
89,multiplying_polynomials,6.666666667
679,multiplying_expressions_1,5.666666667
258,adding_and_subtracting_polynomials,3.833333333
564,recognizing_conic_sections,1.666666667
623,divisibility,7.0
539,simplifying_radicals,6.25
208,reading_tables_1,3.625
459,reading_tables_2,4.5
815,reading_bar_charts_1,4.25
704,telling_time_0.5,2.75
861,adding_and_subtracting_complex_numbers,2.666666667
212,imaginary_unit_powers,3.0
604,pythagorean_theorem_1,3.0
135,the_complex_plane,2.777777778
84,perimeter_1,2.3
797,properties_of_numbers_1,3.2
58,properties_of_numbers_2,2.0
375,multiplying_and_dividing_negative_numbers,4.5
718,limits_2,5.0
217,derivatives_1,6.222222222
436,subtraction_3,2.833333333
149,time_units_transformation_1,3.5
817,telling_time_2,2.0
250,time_word_problem_2,5.0
371,inscribed_angles_2,4.5
554,inscribed_angles_1,4.0
42,circles_and_arcs,6.0
454,complementary_and_supplementary_angles,4.833333333
216,vertical_angles_2,6.416666667
51,angle_types,2.666666667
546,writing_expressions_1,5.916666667
562,arithmetic_word_problems_1,2.428571429
436,subtraction_3,2.142857143
149,time_units_transformation_1,2.285714286
387,telling_time_comparing,5.142857143
92,telling_time,1.571428571
562,arithmetic_word_problems_1,3.2
817,telling_time_2,2.7
745,time_word_problem_1,3.8
129,dividing_fractions,4.384615385
431,simplifying_fractions,2.0
196,dividing_fractions_0.5,2.769230769
122,multiplying_fractions_0.5,2.461538462
449,equivalent_fractions_2,3.181818182
373,converting_mixed_numbers_and_improper_fractions,3.0
773,adding_fractions_with_common_denominators,1.636363636
474,adding_and_subtracting_fractions,6.090909091
431,simplifying_fractions,2.727272727
96,exponents_2,2.5
686,scientific_notation_intuition,2.25
793,exponent_rules,3.5
295,exponents_1,1.75
460,divisibility_intuition,3.909090909
602,composite_numbers,4.272727273
464,division_2,2.545454545
706,divisibility_tests,4.363636364
131,prime_numbers,3.909090909
141,absolute_value,3.8
665,absolute_value_add_sub,7.3
302,adding_and_subtracting_negative_numbers,4.8
380,adding_negative_numbers,4.4
263,alternate_interior_angles_2,5.222222222
213,congruent_angles,2.555555556
605,parallel_lines_1,4.0
434,parallel_lines_2,4.888888889
813,alternate_interior_angles,4.333333333
259,triangle_inequality_theorem,4.333333333
162,areas_of_rhombi,5.166666667
292,angles_1,5.5
126,solid_geometry,5.5
50,angles_2,6.166666667
473,subtraction_2,1.375
386,expressions_with_unknown_variables,7.375
138,linear_equations_4,8.125
494,l_ml_word_problem,3.875
165,l_ml_transform,2.875
800,comparing_absolute_values,5.3
455,negative_number_word_problems,6.9
380,adding_negative_numbers,5.8
302,adding_and_subtracting_negative_numbers,5.2
775,functions_1,3.666666667
423,linear_equations_3,3.555555556
680,functions_2,6.0
857,direct_and_inverse_variation,4.777777778
415,volume_box,7.125
750,perimeter_of_combined_shapes,5.0
715,area_1,4.75
727,order_of_operations,6.25
376,fractions_on_the_number_line_1,3.25
368,alternate_exterior_angles,3.625
775,functions_1,3.3
94,linear_equations_2,3.6
423,linear_equations_3,3.5
478,even_and_odd_functions,5.5
352,domain_and_range_0.5,3.1
266,addition_1,1.333333333
437,recognizing_rays_lines_and_line_segments,2.111111111
114,areas_of_kites,3.0
50,angles_2,4.333333333
747,metric_area_unit_comparison,3.555555556
479,shaded_areas,3.333333333
286,same_side_exterior_angles_2,3.5
820,congruent_triangles_2,4.125
516,decimals_on_the_number_line_1,2.125
114,areas_of_kites,3.125
50,angles_2,5.625
710,fractions_cut_and_copy_1,6.0
795,multiplying_fractions_word_problems,3.555555556
261,multiplying_fractions,3.0
196,dividing_fractions_0.5,4.444444444
122,multiplying_fractions_0.5,2.666666667
350,derivative_intuition,4.857142857
217,derivatives_1,4.714285714
41,parabola_intuition_1,7.076923077
699,multiplying_expressions_0.5,7.0
258,adding_and_subtracting_polynomials,7.384615385
470,decimals_on_the_number_line_2,4.0
714,new_definitions_1,4.818181818
94,linear_equations_2,3.272727273
423,linear_equations_3,3.909090909
207,linear_inequalities,4.363636364
626,linear_equations_1,3.333333333
550,adding_decimals_2,2.333333333
477,multiplying_radicals,5.555555556
474,adding_and_subtracting_fractions,3.777777778
183,evaluating_expressions_1,2.555555556
546,writing_expressions_1,3.888888889
282,division_4,4.0
617,time_units_transformation_2,5.5
544,exploring_mean_and_median,6.4
98,creating_box_and_whisker_plots,6.4
521,parabola_intuition_3,8.2
727,order_of_operations,6.2
261,multiplying_fractions,5.4
835,ratio_discount,7.888888889
719,addition_2,4.111111111
562,arithmetic_word_problems_1,4.555555556
319,combining_like_terms_with_two_variables,8.333333333
179,arithmetic_word_problems_2,7.222222222
480,multiplication_1,6.0
705,representing_numbers,4.777777778
295,exponents_1,2.222222222
539,simplifying_radicals,3.111111111
604,pythagorean_theorem_1,3.777777778
632,square_roots_2,4.0
120,radical_equations,7.444444444
92,telling_time,6.0
705,representing_numbers,4.3
433,quadratic_equation,4.0
212,imaginary_unit_powers,2.875
802,equivalent_fractions,2.727272727
372,mean_median_and_mode,3.0
49,number_properties_terminology_1,2.636363636
727,order_of_operations,3.181818182
623,divisibility,4.181818182
519,identifying_points_2,2.9
422,interpreting_linear_equations,3.0
708,systems_of_equations_word_problems,4.8
816,adding_vectors,5.75
626,linear_equations_1,2.0
177,systems_of_equations_with_elimination_0.5,4.0
544,exploring_mean_and_median,3.875
269,division_2.9,2.5
818,comparing_fractions_1,4.25
630,comparing_fractions_2,3.875
256,ordering_numbers,6.0
89,multiplying_polynomials,7.75
431,simplifying_fractions,2.875
721,identifying_points_1,3.75
204,reading_pictographs_1,4.2
267,supplementary_angles,4.5
208,reading_tables_1,3.1
222,volume_space,7.1
459,reading_tables_2,4.9
163,integers_multiply_decimals2,3.0
428,rounding_whole_numbers,2.666666667
698,ordering_negative_numbers,4.0
517,rounding_numbers,2.5
612,volume_of_rectangular_boxes,5.0
437,recognizing_rays_lines_and_line_segments,1.636363636
797,properties_of_numbers_1,3.181818182
357,area_of_squares_and_rectangles,3.0
715,area_1,2.727272727
562,arithmetic_word_problems_1,2.222222222
643,arithmetic_word_problems,6.777777778
780,multiplication_1.5,4.333333333
452,multiplication_2,4.777777778
128,division_1.5,4.0
460,divisibility_intuition,3.727272727
137,divisibility_0.5,4.909090909
464,division_2,3.909090909
602,composite_numbers,4.727272727
131,prime_numbers,4.545454545
626,linear_equations_1,3.375
632,square_roots_2,5.125
207,linear_inequalities,6.375
53,compound_inequalities,7.5
123,exploring_angle_pairs_1,3.25
283,inequalities_on_a_number_line,3.75
562,arithmetic_word_problems_1,3.9
92,telling_time,4.3
110,time_terminology,2.8
745,time_word_problem_1,6.4
704,telling_time_0.5,4.2
621,adding_decimals,5.0
134,addition_4,5.5
516,decimals_on_the_number_line_1,2.0
470,decimals_on_the_number_line_2,2.625
626,linear_equations_1,2.6
299,counting_1,2.6
260,counting_2,4.4
85,graphing_systems_of_equations,5.3
515,recognizing_fractions,1.3
103,arithmetic_sequences_3,5.6
177,systems_of_equations_with_elimination_0.5,3.6
543,systems_of_equations_with_substitution,4.2
130,graphing_linear_equations,4.6
138,linear_equations_4,7.5
84,perimeter_1,5.0
797,properties_of_numbers_1,5.125
148,perimeter_deduction,5.375
309,radius_and_diameter,4.0
491,parts_of_circles,3.5
727,order_of_operations,5.875
539,simplifying_radicals,2.285714286
551,adding_and_subtracting_radicals,3.0
632,square_roots_2,3.285714286
808,square_roots,1.857142857
129,dividing_fractions,5.307692308
431,simplifying_fractions,2.846153846
261,multiplying_fractions,3.076923077
795,multiplying_fractions_word_problems,3.923076923
847,triangle_angles_sum,1.4
709,chain_rule_1,7.8
259,triangle_inequality_theorem,3.6
349,triangle_angles_1,2.1
863,logarithms_1,4.769230769
86,exponents_3,5.615384615
295,exponents_1,3.307692308
617,time_units_transformation_2,4.5
348,recognizing_fractions_0.5,3.0
450,systems_of_equations_with_elimination,7.5
474,adding_and_subtracting_fractions,5.875
346,converting_decimals_to_fractions_2,6.375
183,evaluating_expressions_1,5.75
209,converting_fractions_to_decimals,6.0
209,converting_fractions_to_decimals,4.714285714
132,converting_decimals_to_fractions_1,3.571428571
824,division_3,4.142857143
382,converting_decimals_to_percents,3.214285714
97,solving_similar_triangles_2,7.181818182
353,similar_triangles_2,4.727272727
264,similar_triangles_1,4.818181818
716,solving_similar_triangles_1,4.636363636
704,telling_time_0.5,2.111111111
864,division_0.9,4.181818182
343,division_0.5,4.545454545
179,arithmetic_word_problems_2,5.636363636
427,division_1,4.181818182
48,one_step_inequalities,2.916666667
714,new_definitions_1,6.0
207,linear_inequalities,3.666666667
283,inequalities_on_a_number_line,2.75
633,number_line_2,2.769230769
380,adding_negative_numbers,3.153846154
665,absolute_value_add_sub,6.692307692
375,multiplying_and_dividing_negative_numbers,4.615384615
302,adding_and_subtracting_negative_numbers,3.615384615
357,area_of_squares_and_rectangles,2.111111111
348,recognizing_fractions_0.5,2.444444444
437,recognizing_rays_lines_and_line_segments,1.333333333
218,ratio_word_problems,5.666666667
803,completing_the_square_1,7.111111111
853,surface_area_of_rectangular_boxes,4.444444444
715,area_1,2.555555556
299,counting_1,3.363636364
103,arithmetic_sequences_3,6.272727273
474,adding_and_subtracting_fractions,4.090909091
295,exponents_1,3.0
640,subtracting_fractions,3.076923077
124,adding_subtracting_mixed_numbers_0.5,3.923076923
474,adding_and_subtracting_fractions,3.076923077
442,volume_box_nocover,4.636363636
415,volume_box,4.090909091
357,area_of_squares_and_rectangles,2.545454545
420,volume_container,4.181818182
431,simplifying_fractions,4.4
802,equivalent_fractions,4.8
128,division_1.5,4.3
348,recognizing_fractions_0.5,2.4
96,exponents_2,5.769230769
86,exponents_3,7.076923077
295,exponents_1,2.615384615
808,square_roots,2.769230769
373,converting_mixed_numbers_and_improper_fractions,4.0
200,greatest_common_divisor,6.75
261,multiplying_fractions,5.5
196,dividing_fractions_0.5,5.875
810,congruent_segments,3.125
376,fractions_on_the_number_line_1,1.5
431,simplifying_fractions,3.125
180,perimeter_of_squares_and_rectangles,5.166666667
348,recognizing_fractions_0.5,3.166666667
776,distributive_property,4.833333333
818,comparing_fractions_1,5.833333333
148,perimeter_deduction,5.166666667
727,order_of_operations,7.5
352,domain_and_range_0.5,8.333333333
682,triangle_types,2.555555556
858,quadrilateral_types,3.777777778
202,angles_of_a_polygon,4.777777778
50,angles_2,6.555555556
781,dividing_fractions_word_problems,6.0
633,number_line_2,3.333333333
260,counting_2,6.333333333
96,exponents_2,7.555555556
282,division_4,6.333333333
295,exponents_1,3.777777778
375,multiplying_and_dividing_negative_numbers,4.111111111
864,division_0.9,4.875
381,number_line_3,5.0
601,subtracting_decimals_0.5,5.625
188,hundred_million_adding_and_subtracting,6.875
262,subtracting_decimals,6.375
96,exponents_2,5.181818182
686,scientific_notation_intuition,3.272727273
295,exponents_1,1.909090909
265,simplifying_expressions_with_exponents,7.454545455
86,exponents_3,6.545454545
559,percentage_word_problems_2,7.888888889
367,converting_percents_to_decimals,5.0
799,markup_and_commission_word_problems,7.888888889
132,converting_decimals_to_fractions_1,5.111111111
346,converting_decimals_to_fractions_2,6.666666667
143,area_of_triangles_1,5.818181818
810,congruent_segments,3.636363636
821,measuring_segments,3.818181818
123,exploring_angle_pairs_1,5.272727273
437,recognizing_rays_lines_and_line_segments,2.818181818
292,angles_1,5.727272727
638,angle_addition_postulate,7.272727273
682,triangle_types,4.636363636
633,number_line_2,3.454545455
349,triangle_angles_1,6.272727273
460,divisibility_intuition,5.2
214,radius_diameter_and_circumference,5.7
562,arithmetic_word_problems_1,2.5
370,graphing_parabolas_0.5,7.8
464,division_2,3.9
541,distance_formula,4.333333333
432,factoring_difference_of_squares_3,5.444444444
94,linear_equations_2,3.666666667
604,pythagorean_theorem_1,3.666666667
814,degrees_to_radians,5.777777778
624,trigonometry_1,5.444444444
45,graphing_parabolas_1,7.2
688,angle_bisector_theorem,7.4
638,angle_addition_postulate,7.8
300,proportions_2,7.2
292,angles_1,5.4
682,triangle_types,4.0
778,vertical_angles,3.2
540,percentage_word_problems_1,5.1
860,discount_tax_and_tip_word_problems,4.7
367,converting_percents_to_decimals,2.1
346,converting_decimals_to_fractions_2,3.8
62,volume_container_hight,5.636363636
415,volume_box,4.909090909
853,surface_area_of_rectangular_boxes,4.272727273
715,area_1,2.454545455
812,areas_of_circles_and_sectors,5.4
42,circles_and_arcs,5.0
472,herons_formula,6.1
859,area_of_parallelograms,2.9
251,sectors_as_fraction_of_circles_1,3.0
542,permutations_1,4.818181818
85,graphing_systems_of_equations,4.818181818
130,graphing_linear_equations,3.909090909
602,composite_numbers,3.454545455
137,divisibility_0.5,3.545454545
623,divisibility,5.909090909
131,prime_numbers,3.0
62,volume_container_hight,4.166666667
415,volume_box,4.416666667
357,area_of_squares_and_rectangles,1.833333333
222,volume_space,4.25
218,ratio_word_problems,6.222222222
796,expressing_ratios_as_fractions,3.333333333
272,ratio_money,6.666666667
810,congruent_segments,6.066666667
273,volume_of_rectangular_boxes_3,7.466666667
384,area_of_a_circle,7.8
357,area_of_squares_and_rectangles,6.4
796,expressing_ratios_as_fractions,4.272727273
218,ratio_word_problems,5.454545455
431,simplifying_fractions,2.909090909
300,proportions_2,6.545454545
726,writing_proportions,5.181818182
633,number_line_2,4.636363636
802,equivalent_fractions,4.545454545
727,order_of_operations,6.272727273
348,recognizing_fractions_0.5,3.818181818
778,vertical_angles,2.5
682,triangle_types,2.5
123,exploring_angle_pairs_1,2.857142857
811,midpoint_of_a_segment,3.714285714
93,proportions_1,3.153846154
796,expressing_ratios_as_fractions,2.230769231
431,simplifying_fractions,2.076923077
213,congruent_angles,3.090909091
553,corresponding_angles_2,4.090909091
301,alternate_exterior_angles_2,4.818181818
287,congruency_postulates,6.727272727
552,graphing_points,1.777777778
373,converting_mixed_numbers_and_improper_fractions,2.666666667
563,factoring_difference_of_squares_1,5.888888889
806,scientific_notation,4.444444444
699,multiplying_expressions_0.5,4.555555556
89,multiplying_polynomials,6.111111111
258,adding_and_subtracting_polynomials,4.0
857,direct_and_inverse_variation,5.8
553,corresponding_angles_2,4.5
605,parallel_lines_1,2.5
434,parallel_lines_2,5.7
813,alternate_interior_angles,3.5
798,dividing_decimals_1,5.3
149,time_units_transformation_1,3.1
464,division_2,2.3
824,division_3,3.6
625,multiplication_4,3.8
426,congruent_triangles_1,4.555555556
287,congruency_postulates,4.333333333
290,absolute_value_equations,6.111111111
434,parallel_lines_2,4.222222222
814,degrees_to_radians,6.555555556
468,probability_1,5.666666667
665,absolute_value_add_sub,5.125
699,multiplying_expressions_0.5,6.0
295,exponents_1,3.625
349,triangle_angles_1,4.125
50,angles_2,6.75
682,triangle_types,3.0
347,multiplying_mixed_numbers_1,6.533333333
431,simplifying_fractions,3.733333333
302,adding_and_subtracting_negative_numbers,2.666666667
196,dividing_fractions_0.5,6.066666667
122,multiplying_fractions_0.5,4.8
633,number_line_2,3.1
355,place_value,1.7
601,subtracting_decimals_0.5,3.6
470,decimals_on_the_number_line_2,3.9
682,triangle_types,2.333333333
778,vertical_angles,2.833333333
292,angles_1,4.166666667
661,areas_of_trapezoids,3.416666667
631,plotting_the_line_of_best_fit,3.5
372,mean_median_and_mode,1.9
98,creating_box_and_whisker_plots,3.1
544,exploring_mean_and_median,2.7
781,dividing_fractions_word_problems,6.5
122,multiplying_fractions_0.5,3.833333333
802,equivalent_fractions,2.666666667
261,multiplying_fractions,3.833333333
726,writing_proportions,6.5
772,fraction_word_problems_1,2.833333333
431,simplifying_fractions,1.5
476,number_line,4.818181818
719,addition_2,5.363636364
465,ordering_fractions,4.333333333
194,metric_area_unit_conversion,5.0
630,comparing_fractions_2,2.833333333
357,area_of_squares_and_rectangles,2.5
268,division_word_problems_2,5.333333333
797,properties_of_numbers_1,3.5
209,converting_fractions_to_decimals,5.666666667
824,division_3,4.333333333
543,systems_of_equations_with_substitution,7.833333333
452,multiplication_2,2.666666667
423,linear_equations_3,3.727272727
138,linear_equations_4,4.636363636
604,pythagorean_theorem_1,4.272727273
722,same_side_interior_angles_2,4.818181818
213,congruent_angles,3.818181818
813,alternate_interior_angles,3.545454545
434,parallel_lines_2,4.909090909
553,corresponding_angles_2,3.909090909
783,solving_quadratics_by_taking_the_square_root,3.615384615
683,limits_1,5.538461538
805,solving_quadratics_by_factoring_2,4.0
812,areas_of_circles_and_sectors,5.0
859,area_of_parallelograms,1.7
126,solid_geometry,5.2
608,volume_of_cylinders,4.2
49,number_properties_terminology_1,4.888888889
282,division_4,6.777777778
516,decimals_on_the_number_line_1,3.111111111
375,multiplying_and_dividing_negative_numbers,5.444444444
58,properties_of_numbers_2,3.222222222
242,speed_equal_to_distance_divide_time,7.142857143
562,arithmetic_word_problems_1,3.0
546,writing_expressions_1,6.714285714
343,division_0.5,1.142857143
92,telling_time,2.285714286
817,telling_time_2,3.285714286
250,time_word_problem_2,4.857142857
552,graphing_points,2.181818182
347,multiplying_mixed_numbers_1,4.545454545
382,converting_decimals_to_percents,3.909090909
319,combining_like_terms_with_two_variables,6.727272727
480,multiplication_1,1.818181818
211,combining_like_terms_1,3.272727273
47,one_step_equations,3.181818182
661,areas_of_trapezoids,3.75
415,volume_box,6.125
357,area_of_squares_and_rectangles,2.75
715,area_1,2.5
256,ordering_numbers,6.75
806,scientific_notation,6.25
686,scientific_notation_intuition,5.916666667
96,exponents_2,7.0
467,multiplying_and_dividing_scientific_notation,7.583333333
303,subtraction_4,4.833333333
298,same_side_exterior_angles,4.166666667
263,alternate_interior_angles_2,5.0
433,quadratic_equation,7.333333333
553,corresponding_angles_2,4.333333333
434,parallel_lines_2,5.0
605,parallel_lines_1,2.833333333
377,dividing_decimals_2,3.333333333
684,prime_factorization,3.285714286
602,composite_numbers,2.714285714
139,least_common_multiple,3.142857143
131,prime_numbers,2.285714286
378,variance,7.5
372,mean_median_and_mode,2.6
797,properties_of_numbers_1,3.6
544,exploring_mean_and_median,4.6
143,area_of_triangles_1,2.875
449,equivalent_fractions_2,3.0
819,measuring_angles,2.5
437,recognizing_rays_lines_and_line_segments,2.0
600,corresponding_angles,4.428571429
810,congruent_segments,4.142857143
605,parallel_lines_1,4.571428571
560,segment_addition,6.285714286
813,alternate_interior_angles,4.857142857
134,addition_4,4.75
355,place_value,2.375
546,writing_expressions_1,6.375
152,integers_multiply_decimals,7.5
98,creating_box_and_whisker_plots,6.875
621,adding_decimals,4.875
463,adding_decimals_0.5,4.625
96,exponents_2,5.142857143
862,vertex_of_a_parabola,5.0
370,graphing_parabolas_0.5,4.714285714
49,number_properties_terminology_1,3.833333333
348,recognizing_fractions_0.5,1.5
58,properties_of_numbers_2,1.666666667
282,division_4,5.333333333
604,pythagorean_theorem_1,6.333333333
727,order_of_operations,4.166666667
86,exponents_3,6.222222222
295,exponents_1,2.333333333
375,multiplying_and_dividing_negative_numbers,2.0
793,exponent_rules,4.777777778
299,counting_1,2.444444444
783,solving_quadratics_by_taking_the_square_root,5.272727273
862,vertex_of_a_parabola,7.0
712,factoring_polynomials_1,4.545454545
805,solving_quadratics_by_factoring_2,5.636363636
44,solving_quadratics_by_factoring,5.181818182
287,congruency_postulates,5.636363636
292,angles_1,6.363636364
702,quadrilateral_angles,6.454545455
50,angles_2,6.909090909
299,counting_1,5.777777778
282,division_4,6.888888889
375,multiplying_and_dividing_negative_numbers,5.222222222
302,adding_and_subtracting_negative_numbers,4.777777778
604,pythagorean_theorem_1,6.230769231
821,measuring_segments,2.307692308
605,parallel_lines_1,5.615384615
560,segment_addition,6.538461538
368,alternate_exterior_angles,5.153846154
382,converting_decimals_to_percents,1.857142857
474,adding_and_subtracting_fractions,3.428571429
346,converting_decimals_to_fractions_2,2.714285714
621,adding_decimals,1.571428571
861,adding_and_subtracting_complex_numbers,5.428571429
799,markup_and_commission_word_problems,4.857142857
129,dividing_fractions,4.3
710,fractions_cut_and_copy_1,4.2
463,adding_decimals_0.5,2.7
295,exponents_1,1.875
564,recognizing_conic_sections,1.875
348,recognizing_fractions_0.5,3.727272727
750,perimeter_of_combined_shapes,5.727272727
49,number_properties_terminology_1,4.181818182
727,order_of_operations,6.363636364
549,subtracting_fractions_with_common_denominators,4.363636364
373,converting_mixed_numbers_and_improper_fractions,4.181818182
174,ordering_improper_fractions_and_mixed_numbers,5.727272727
431,simplifying_fractions,3.0
349,triangle_angles_1,3.0
637,fractions_on_the_number_line_2,2.909090909
562,arithmetic_word_problems_1,3.666666667
621,adding_decimals,4.444444444
719,addition_2,2.111111111
462,multiplication_0.5,2.111111111
705,representing_numbers,1.888888889
783,solving_quadratics_by_taking_the_square_root,3.166666667
862,vertex_of_a_parabola,5.416666667
370,graphing_parabolas_0.5,4.333333333
720,subtraction_1,2.625
516,decimals_on_the_number_line_1,4.125
476,number_line,2.25
266,addition_1,3.125
720,subtraction_1,4.923076923
540,percentage_word_problems_1,8.307692308
562,arithmetic_word_problems_1,2.636363636
179,arithmetic_word_problems_2,3.545454545
427,division_1,1.636363636
821,measuring_segments,2.888888889
462,multiplication_0.5,3.111111111
780,multiplication_1.5,3.888888889
480,multiplication_1,3.444444444
84,perimeter_1,3.0
427,division_1,5.0
864,division_0.9,4.888888889
241,metric_weight_unit_selection,2.777777778
778,vertical_angles,2.444444444
517,rounding_numbers,1.888888889
546,writing_expressions_1,4.0
747,metric_area_unit_comparison,4.444444444
151,metric_weight_unit_conversion,3.333333333
84,perimeter_1,3.7
148,perimeter_deduction,4.5
49,number_properties_terminology_1,4.5
115,arithmetic_reasoning,6.3
680,functions_2,4.9
94,linear_equations_2,2.7
423,linear_equations_3,3.7
290,absolute_value_equations,5.7
284,new_definitions_2,6.2
271,volume_box_cover,5.666666667
415,volume_box,4.888888889
357,area_of_squares_and_rectangles,1.777777778
122,multiplying_fractions_0.5,2.888888889
143,area_of_triangles_1,4.428571429
661,areas_of_trapezoids,5.071428571
407,volume_of_triangular_prisms,6.785714286
357,area_of_squares_and_rectangles,2.571428571
715,area_1,2.428571429
714,new_definitions_1,3.2
423,linear_equations_3,2.5
455,negative_number_word_problems,2.1
617,time_units_transformation_2,4.272727273
149,time_units_transformation_1,4.909090909
824,division_3,4.272727273
250,time_word_problem_2,4.909090909
228,time_units_transformation_3,5.5
149,time_units_transformation_1,4.4
824,division_3,5.5
250,time_word_problem_2,5.1
228,time_units_transformation_3,5.230769231
268,division_word_problems_2,5.461538462
387,telling_time_comparing,5.615384615
452,multiplication_2,3.384615385
250,time_word_problem_2,5.538461538
516,decimals_on_the_number_line_1,4.7
719,addition_2,4.3
626,linear_equations_1,1.857142857
94,linear_equations_2,2.714285714
423,linear_equations_3,4.714285714
386,expressions_with_unknown_variables,5.571428571
436,subtraction_3,1.428571429
430,age_word_problems,5.857142857
372,mean_median_and_mode,1.857142857
381,number_line_3,3.928571429
282,division_4,5.571428571
295,exponents_1,5.714285714
375,multiplying_and_dividing_negative_numbers,3.785714286
727,order_of_operations,5.357142857
796,expressing_ratios_as_fractions,3.153846154
93,proportions_1,3.307692308
431,simplifying_fractions,2.153846154
272,ratio_money,5.384615385
117,rate_problems_0.5,3.461538462
470,decimals_on_the_number_line_2,2.333333333
601,subtracting_decimals_0.5,3.333333333
262,subtracting_decimals,3.333333333
677,estimation_with_decimals,5.833333333
188,hundred_million_adding_and_subtracting,6.333333333
745,time_word_problem_1,5.0
367,converting_percents_to_decimals,2.142857143
643,arithmetic_word_problems,3.071428571
540,percentage_word_problems_1,3.428571429
134,addition_4,2.333333333
678,multiplying_decimals,7.166666667
622,multiplication_3,5.0
452,multiplication_2,3.0
134,addition_4,2.375
780,multiplication_1.5,2.125
179,arithmetic_word_problems_2,2.5
452,multiplication_2,2.25
625,multiplication_4,5.25
719,addition_2,3.666666667
49,number_properties_terminology_1,5.0
780,multiplication_1.5,7.222222222
462,multiplication_0.5,4.444444444
